fold_id,space_fold,time_fold,n_train,n_test,alpha,feature,coefficient_on_standardized_x,abs_coefficient,feature_group
space1_time0,1,0,644,83,1.311133937421563,era5_avg_snlwrfcs,0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,hour,-5.8461725021145305,5.8461725021145305,Time
space1_time0,1,0,644,83,1.311133937421563,latitude,19.745209038404937,19.745209038404937,Space
space1_time0,1,0,644,83,1.311133937421563,longitude,-5.945489146484347,5.945489146484347,Space
space1_time1,1,1,632,94,1.7190722018585747,era5_swvl1,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_stl1,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_cl,0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_cvl,0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_cvh,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_tvl,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_tvh,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_siconc,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_asn,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_sst,6.537082723107547,6.537082723107547,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_slt,0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_lai_lv,0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_lai_hv,-1.1115056763994555,1.1115056763994555,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_sp,3.2091729442243824,3.2091729442243824,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_tcw,-13.06442629422131,13.06442629422131,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_tcwv,-0.14689947970244058,0.14689947970244058,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_msl,7.657033234888118,7.657033234888118,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_t2m,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_lsm,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_lcc,0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_mcc,0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_hcc,-2.1515032223809696,2.1515032223809696,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_tco3,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_skt,0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_tsn,3.508572465965691,3.508572465965691,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_fal,-4.159327843598486,4.159327843598486,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_lmlt,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_lict,3.3309748292538837,3.3309748292538837,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_deg0l,-0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_avg_sdlwrf,0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_avg_snlwrf,0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,era5_avg_snlwrfcs,0.0,0.0,Atmospheric
space1_time1,1,1,632,94,1.7190722018585747,hour,-8.058021805440758,8.058021805440758,Time
space1_time1,1,1,632,94,1.7190722018585747,latitude,19.33050665204337,19.33050665204337,Space
space1_time1,1,1,632,94,1.7190722018585747,longitude,-2.370670207992594,2.370670207992594,Space
space1_time3,1,3,599,50,1.7190722018585747,era5_swvl1,-1.8811021652681907,1.8811021652681907,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_stl1,0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_cl,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_cvl,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_cvh,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_tvl,0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_tvh,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_siconc,-1.3856427014050283,1.3856427014050283,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_asn,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_sst,6.653907605498984,6.653907605498984,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_slt,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_lai_lv,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_lai_hv,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_sp,6.157766219158928,6.157766219158928,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_tcw,-30.77730536995388,30.77730536995388,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_tcwv,-0.197300321200807,0.197300321200807,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_msl,5.911701753746582,5.911701753746582,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_t2m,0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_lsm,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_lcc,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_mcc,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_hcc,-5.7869880033619685,5.7869880033619685,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_tco3,-0.31520409250583226,0.31520409250583226,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_skt,0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_tsn,4.946149525471052,4.946149525471052,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_fal,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_lmlt,0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_lict,7.672070462840333,7.672070462840333,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_deg0l,0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_avg_sdlwrf,0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_avg_snlwrf,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,era5_avg_snlwrfcs,-0.0,0.0,Atmospheric
space1_time3,1,3,599,50,1.7190722018585747,hour,-16.427610058824122,16.427610058824122,Time
space1_time3,1,3,599,50,1.7190722018585747,latitude,3.8283100691609517,3.8283100691609517,Space
space1_time3,1,3,599,50,1.7190722018585747,longitude,-6.362983155108494,6.362983155108494,Space
space2_time0,2,0,600,38,0.44366873309786115,era5_swvl1,7.5384650152498525,7.5384650152498525,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_stl1,-0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_cl,0.6674110019173358,0.6674110019173358,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_cvl,4.509260714056335,4.509260714056335,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_cvh,7.158547849795041,7.158547849795041,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_tvl,1.7202016342969277,1.7202016342969277,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_tvh,2.0453448392142164,2.0453448392142164,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_siconc,0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_asn,0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_sst,18.160076986402572,18.160076986402572,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_slt,-0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_lai_lv,7.367453749584159,7.367453749584159,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_lai_hv,3.5896952460933136,3.5896952460933136,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_sp,3.8775685290565867,3.8775685290565867,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_tcw,-0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_tcwv,-21.183939205482933,21.183939205482933,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_msl,3.3624044655338503,3.3624044655338503,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_t2m,-0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_lsm,-31.666588994504917,31.666588994504917,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_lcc,3.9753436280726357,3.9753436280726357,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_mcc,1.8949322189169233,1.8949322189169233,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_hcc,-1.8762037371585685,1.8762037371585685,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_tco3,0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_skt,-0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_tsn,6.759171017293578,6.759171017293578,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_fal,-6.162616218649303,6.162616218649303,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_lmlt,0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_lict,-0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_deg0l,0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_avg_sdlwrf,-0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_avg_snlwrf,-3.1266457901051057,3.1266457901051057,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,era5_avg_snlwrfcs,-0.0,0.0,Atmospheric
space2_time0,2,0,600,38,0.44366873309786115,hour,-5.959480862137922,5.959480862137922,Time
space2_time0,2,0,600,38,0.44366873309786115,latitude,26.41128715916573,26.41128715916573,Space
space2_time0,2,0,600,38,0.44366873309786115,longitude,-17.729406458554475,17.729406458554475,Space
space2_time1,2,1,577,38,1.1450475699382812,era5_swvl1,8.685513741996708,8.685513741996708,Atmospheric
space2_time1,2,1,577,38,1.1450475699382812,era5_stl1,-0.0,0.0,Atmospheric
space2_time1,2,1,577,38,1.1450475699382812,era5_cl,0.40253896330496897,0.40253896330496897,Atmospheric
